,SMILE,ID,MOL,Activity,MolLogP,MolWt,HBD,HBA,NumAromaticRings,NumRotatableBonds,TPSA,MolMR,BertzCT,BalabanJ,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HeavyAtomCount,HeavyAtomWt,RingCount
9817,Brc1cnc(N)c(c1)S(=O)(=O)NCCC(=O)N2CCN(CC2)C3CCCC3,E199-0174nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f370>,0,1.1814999999999993,460.3980000000005,2,6,1,6,108.63,106.56390000000005,774.7735977199114,1.459028600229495,1.2592592592592593,1.9259259259259258,2.5925925925925926,0.6470588235294118,27,434.1900000000003,3
9818,Brc1cc(C)c(cc1)NC(=O)C(=CN(C2=O)C3CCCC3)C(C2=4)c5c([N+]4C)cccc5,C329-0264nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f3e0>,0,4.876920000000004,479.39800000000037,1,2,2,3,52.42,124.72810000000001,1161.1071199784367,1.5947959387979258,1.1612903225806452,1.903225806451613,2.6451612903225805,0.32,31,454.1980000000003,5
9819,C1CCCC1Cn(c2=O)c(SCC#C)nc(c2C34CCCC3)c5c(C4)cccc5,4209-0031nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f450>,0,5.193700000000005,404.5790000000003,0,4,2,4,34.89,119.29800000000002,1020.0944796436755,1.7184362435446732,1.1724137931034482,1.9310344827586208,2.689655172413793,0.52,29,376.3550000000002,5
9820,Fc1ccc(cc1)[C@H](c(c23)cc(C)cc3)N(CC(=O)N2)C(=O)CCC4CCCC4,C076-0005nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f4c0>,0,4.974620000000004,394.49000000000024,1,2,2,4,49.410000000000004,110.95670000000005,903.5967206764735,1.7032344054383715,1.1379310344827587,1.8620689655172413,2.586206896551724,0.4166666666666667,29,367.27400000000017,4
9821,Fc1ccc(cc1)-c2noc(n2)[C@H]3CN(CCC3)C(=O)CCC4CCCC4,ASN6934073.0,<rdkit.Chem.rdchem.Mol object at 0x143b4f530>,0,4.552100000000004,371.45600000000024,0,4,2,5,59.230000000000004,99.43900000000005,767.9888382962736,1.360922648456166,1.1481481481481481,1.9259259259259258,2.7037037037037037,0.5714285714285714,27,345.24800000000016,4
9822,Fc1ccc(cc1)NC(=O)C2CCCC2,7307978nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f5a0>,0,2.9544000000000015,207.24799999999993,1,1,1,2,29.1,56.987700000000025,341.144681354708,1.9567089328134897,1.2,1.8,2.4,0.4166666666666667,15,193.13599999999997,2
9823,C1CCCC1C(=O)NCc2cc(ccc2)CNC(=O)C3CCCC3,7221418nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f610>,0,3.299400000000002,328.4560000000002,2,2,1,6,58.2,94.05140000000006,525.5065100703199,1.4607793545246095,0.7916666666666666,1.2083333333333333,1.625,0.6,24,300.232,3
9824,N1=NN=[NH+]C1NC(=O)C2CCCC2,AK-968/40947382nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f680>,0,-0.5100000000000007,182.20699999999994,2,4,0,2,80.15,42.13540000000002,243.60851652382146,1.8313934194143928,1.3846153846153846,2.1538461538461537,2.769230769230769,0.8571428571428571,13,170.111,2
9825,C1=CCCC[C@@]12N(O)C(=O)C3(C\2=N\O)CCCCC3,6231-0150nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f6f0>,0,2.4774000000000003,264.325,2,4,0,0,73.13,69.09400000000002,451.60742985787397,2.1088374453070484,1.1578947368421053,1.894736842105263,2.473684210526316,0.7142857142857143,19,244.16499999999996,3
9826,C1CCC(=[N+]12)N=C3C2C(=O)c4c(C3=O)cccc4,5627696nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f760>,0,1.0936000000000001,239.254,0,3,1,0,49.51,65.69440000000002,670.1264941881217,1.9479931802073243,1.1666666666666667,1.9444444444444444,2.7777777777777777,0.2857142857142857,18,228.16599999999994,4
9827,C1CCC(C12)C(C(F)(F)F)=N[N+]=2CC(=O)Nc3sc(C(=O)OCC)c(C)c3C(=O)OCC,6466-0112nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f7d0>,0,3.533920000000003,474.48100000000034,1,7,1,7,97.07000000000001,110.56410000000005,1012.854169251083,1.863662494932322,1.1875,1.84375,2.46875,0.55,32,451.2970000000003,3
9828,OC[C@H](O)C[N+]=1C(C(=O)CCC2)C2=c(c13)cc(C)cc3,5268261nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f840>,0,-0.874779999999999,274.34,2,3,1,3,60.54,75.67960000000004,677.452667292372,2.2088504675529843,1.4,2.2,2.95,0.5,20,254.17999999999995,3
9829,C1CCC(=N/N)\C([NH+]=2)C1=c(c23)cc(cc3)C4CCCCC4,5363038nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f8b0>,0,0.4660000000000013,282.41100000000006,2,2,1,1,52.349999999999994,84.25310000000003,695.6638907940253,1.7813258489988808,1.0476190476190477,1.9047619047619047,2.7142857142857144,0.5555555555555556,21,258.21899999999994,4
9830,N1=[NH+]C(O)C(=C12)CCC2,5102332nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f920>,0,-0.7108000000000005,125.15100000000001,2,2,0,0,46.56,30.274499999999993,195.23454122869498,2.3304321103896797,1.5555555555555556,2.4444444444444446,3.2222222222222223,0.6666666666666666,9,116.07899999999998,2
9831,C1CCC(=C12)N(O)C(=C(C)N2O)c3cc(OC)c(cc3)OC,6875496nan,<rdkit.Chem.rdchem.Mol object at 0x143b4f990>,0,3.1838000000000015,304.346,2,6,1,3,65.4,80.26800000000004,666.1096942409908,2.070492389464607,0.9545454545454546,1.5909090909090908,2.227272727272727,0.375,22,284.186,3
9832,C1CCCC1c(nn2)sc2NC(=O)C3CCC3,ASN5668048.0,<rdkit.Chem.rdchem.Mol object at 0x143b4fa00>,0,2.9343000000000012,251.35499999999996,1,4,1,3,54.88,67.08870000000003,407.6381696035107,1.610636770669315,1.1176470588235294,1.8823529411764706,2.5294117647058822,0.75,17,234.21899999999997,3
9833,C1CCC1C(=O)Nc2cc(C)c(C)cc2,AO-548/41769328nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fa70>,0,3.042040000000002,203.285,1,1,1,2,29.1,61.88670000000003,380.1223847647528,2.033129333253906,1.2666666666666666,2.0,2.533333333333333,0.46153846153846156,15,186.14899999999997,2
9834,C1CCC1C(=O)N[C@@H](C2)C[C@H](C)CC2(C)C,AK-968/15361630nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fae0>,0,3.1175000000000015,223.35999999999996,1,1,0,2,29.1,66.06770000000004,267.90890672641933,1.860213179970713,1.25,1.9375,2.4375,0.9285714285714286,16,198.15999999999997,2
9835,Fc1cc(ccc1)C2(O)CCN(CC2)C(=O)C3CCC3,ASN9047972.0,<rdkit.Chem.rdchem.Mol object at 0x143b4fb50>,0,2.4358000000000004,277.339,1,2,1,2,40.54,73.45180000000003,504.9532657468206,1.6610810423946551,1.3,2.0,2.55,0.5625,20,257.179,3
9836,c1cccnc1N2CCN(CC2)C(=O)C3CCC3,AK-968/15362423nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fbc0>,0,1.5303,245.32599999999994,0,3,1,2,36.440000000000005,70.37100000000004,408.30709753656726,1.5605568527872533,1.1666666666666667,1.9444444444444444,2.5,0.5714285714285714,18,226.17399999999998,3
9837,O=S(=O)(N)c(c1)ccc(c12)N[C@@H]([C@H]3[C@H]2C=CC3)[C@@H]4CCC=CC4,4597-0407nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fc30>,0,3.1441000000000017,330.45300000000015,2,3,1,2,72.19,91.69490000000003,782.2113661910541,1.7275768822053283,1.1304347826086956,2.0,2.739130434782609,0.4444444444444444,23,308.27700000000004,4
9838,c1ccccc1-c(nn2)c(=O)[nH]c2N/N=C/[C@@H]3CCC=CC3,L149551nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fca0>,0,2.5859000000000005,295.34600000000006,2,5,2,4,83.03,86.68440000000001,735.7014272821784,1.684269875342474,1.2272727272727273,2.090909090909091,2.8181818181818183,0.25,22,278.21000000000004,3
9839,F[C@@H]1CC[C@H](CC1)[N+]2=C(C)C=CC2c3ccc(cc3)S(=O)(=O)C,X020_Bnan,<rdkit.Chem.rdchem.Mol object at 0x143b4fd10>,1,3.4551000000000025,336.4520000000001,0,2,1,3,37.15,89.52620000000006,741.7311939048668,1.857698470391203,1.0869565217391304,1.6956521739130435,2.260869565217391,0.5,23,313.26800000000003,3
9840,ClC(=C1)CC=C2N=C([N+]3=C12)c4c5c(ccc4)cccc5C3=O,7572183nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fd80>,0,2.3833,305.7440000000001,0,2,2,0,33.84,87.55300000000004,1174.157426344584,2.1522174887852863,1.0909090909090908,1.8636363636363635,2.6818181818181817,0.05555555555555555,22,295.664,5
9841,Fc1ccc(cc1)NC(=O)C(=C(C(O2)=O)C)[C@@]23CC[C@H](C)CC3,C533-0965nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fdf0>,0,3.586400000000003,317.36000000000007,1,3,1,2,55.4,84.18470000000003,670.012042864465,1.8641896039959682,1.2608695652173914,1.8695652173913044,2.4782608695652173,0.4444444444444444,23,297.20000000000005,3
9842,c1c(Cl)ccc(c1Cl)/C=C/[C@H](C(C)(C)C)/N=C(/NC(=S)N2CC#N)[C@@]23CC[C@H](C)CC3,AE-848/36440005nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fe60>,0,6.482380000000007,477.50500000000034,1,3,1,4,51.42,134.58969999999994,933.8781787077701,1.9912530022299333,1.3548387096774193,2.032258064516129,2.6129032258064515,0.5416666666666666,31,447.2650000000002,3
9843,O=[*](O)c1cc(CCC(O2)(C)C)c2c(c13)cccc3,AO-689/14844004nan,<rdkit.Chem.rdchem.Mol object at 0x143b4fed0>,0,2.4422000000000006,244.29,1,2,2,1,46.53,69.51530000000004,676.390176580396,2.3279350804291927,1.3333333333333333,2.0555555555555554,2.7777777777777777,0.3333333333333333,18,228.16199999999995,3
9844,O=[*](O)[C@H](S1(=O)=O)C(=O)CC1,4912-0009nan,<rdkit.Chem.rdchem.Mol object at 0x143b4ff40>,0,-1.4264,166.15399999999997,1,4,0,1,88.50999999999999,30.104099999999995,304.44410733057344,3.0922604144694477,1.7,2.3,2.5,0.75,10,160.10599999999997,1
9845,C1CC(=O)N([C@]12C)c3c(C(=O)N2)oc4c3cccc4,8012-3969nan,<rdkit.Chem.rdchem.Mol object at 0x143b50040>,0,2.0191999999999997,256.26099999999997,1,3,2,0,62.550000000000004,68.80520000000003,733.3663460312289,2.0868285843619496,1.3157894736842106,2.1052631578947367,2.9473684210526314,0.2857142857142857,19,244.16499999999996,4
9846,c1ccsc1C2=NN(CO)C(=O)CC2,XBX32.0,<rdkit.Chem.rdchem.Mol object at 0x143b500b0>,1,1.0244,210.25799999999995,1,4,1,2,52.9,54.02180000000002,358.898675999258,2.251642362027588,1.5714285714285714,2.4285714285714284,3.0714285714285716,0.3333333333333333,14,200.17799999999997,2
9847,C1CC(=NO)CC[C@@]1(C#N)c2ccccc2,8006-0845nan,<rdkit.Chem.rdchem.Mol object at 0x143b50120>,0,2.8521800000000015,214.268,1,3,1,1,56.38,61.422500000000035,420.99585803432586,2.2698184571938254,1.1875,1.8125,2.3125,0.38461538461538464,16,200.15599999999995,2
9848,C1CC1n(c(s2)=O)c(=O)c(c23)cccc3,2N-533Snan,<rdkit.Chem.rdchem.Mol object at 0x143b50190>,0,1.7580999999999998,219.265,0,4,2,1,39.07,60.62600000000002,636.8133596418738,2.4674350175965847,1.2,1.9333333333333333,2.6666666666666665,0.2727272727272727,15,210.19299999999996,3
9849,C1CCCc(s2)c1c(c23)c(O)nc(n3)C4CC4,ASN4887617.0,<rdkit.Chem.rdchem.Mol object at 0x143b50200>,0,3.153100000000002,246.33499999999998,1,4,2,1,46.010000000000005,67.69680000000002,600.9755365205305,1.9740328967377525,1.1176470588235294,1.9411764705882353,2.764705882352941,0.5384615384615384,17,232.22299999999996,4
9850,c1cc(OC)c(OC)cc1-c(cc2C(F)(F)F)nc(n23)cc(n3)C4CC4,KM10400.0,<rdkit.Chem.rdchem.Mol object at 0x143b50270>,0,4.309700000000003,363.3390000000001,0,5,3,4,48.650000000000006,88.50400000000002,977.7071507035831,1.898236122966341,1.0384615384615385,1.7692307692307692,2.3846153846153846,0.3333333333333333,26,347.21100000000007,4
9851,C1CC1c(nn2)sc2NC(=O)c3c(nccc3)Oc4ccccc4,BTB5060.0,<rdkit.Chem.rdchem.Mol object at 0x143b502e0>,0,3.855100000000002,338.3920000000001,1,6,3,5,77.00000000000001,90.59020000000001,861.7918067899765,1.5261932769320419,1.125,1.9583333333333333,2.75,0.17647058823529413,24,324.2800000000001,4
9852,c1cccc(c1Cl)[C@H](C2)CC(=O)c(c23)cnc(n3)NC4CC4,7657509nan,<rdkit.Chem.rdchem.Mol object at 0x143b50350>,0,3.6170000000000018,313.788,1,4,2,3,54.88,85.52120000000004,742.4339512236613,1.654079771100618,1.1818181818181819,2.0,2.772727272727273,0.35294117647058826,22,297.66,4
9853,Fc1c(Cl)ccc(c1)NC(=S)NC2CC2,7909589nan,<rdkit.Chem.rdchem.Mol object at 0x143b503c0>,0,2.9279,244.722,2,1,1,2,24.06,63.788400000000024,393.00882015171334,1.9652999960964666,1.4666666666666666,2.2,2.8,0.3,15,234.64199999999997,2
9854,Fc1ccc(cc1)NC(=S)NC2CC2,AK-968/41018009nan,<rdkit.Chem.rdchem.Mol object at 0x143b50430>,0,2.2744999999999997,210.277,2,1,1,2,24.06,58.77840000000002,332.48016436379584,1.8872492442921835,1.2857142857142858,1.9285714285714286,2.5,0.3,14,199.18899999999996,2
9855,FC(F)(F)c1ccc(cc1)C(=O)NC2CC2,AG-205/41905651nan,<rdkit.Chem.rdchem.Mol object at 0x143b504a0>,0,2.597600000000001,229.201,1,1,1,2,29.1,51.93220000000002,392.68585648318486,2.0859043190730286,1.1875,1.75,2.1875,0.36363636363636365,16,219.12099999999998,2
9856,c1c(F)ccc(c1F)Sc(n2)cc(c(c23)cccc3)C(=O)NC4CC4,K786-7486nan,<rdkit.Chem.rdchem.Mol object at 0x143b50510>,0,4.556400000000004,356.3970000000001,1,3,3,4,41.99,92.71220000000005,972.7953625595713,1.7422772785160001,1.12,1.92,2.68,0.15789473684210525,25,342.2850000000001,4
9857,S=C1N(C)/C(C(=O)N1C)=C\C(C(C23)=CC=CC3)=C[N+]=2CC(=O)NC4CC4,AH-487/41937370nan,<rdkit.Chem.rdchem.Mol object at 0x143b50580>,0,1.0749,369.47000000000014,1,3,0,4,55.660000000000004,102.43610000000002,873.9700101239332,1.6287754497271794,1.3846153846153846,2.1538461538461537,2.8076923076923075,0.3684210526315789,26,348.3020000000001,4
9858,Cc1cc(C)cc(C)c1S(=O)(=O)NCC(=O)NC2CC2,7569734nan,<rdkit.Chem.rdchem.Mol object at 0x143b505f0>,0,1.16876,296.39200000000005,2,3,1,5,75.27,77.00620000000004,610.8142556395484,2.1127958832951843,1.2,1.75,2.25,0.5,20,276.23199999999997,2
9859,Clc1cc(ccc1)C(=O)NC2CCN(CC2)CC(=O)NC3CC3,ASN6467523.0,<rdkit.Chem.rdchem.Mol object at 0x143b50660>,0,1.8127999999999997,335.83500000000004,2,3,1,5,61.440000000000005,89.54490000000004,580.9561411366515,1.413698676830502,1.0869565217391304,1.7826086956521738,2.4347826086956523,0.5294117647058824,23,313.65900000000005,3
9860,C1CC1NC(=O)CN(CC2)CCC2(O)c3ccccc3,ASN7831799.0,<rdkit.Chem.rdchem.Mol object at 0x143b506d0>,0,1.248599999999999,274.364,2,3,1,4,52.57000000000001,77.17750000000004,462.6250333146409,1.5190679811676369,1.25,1.9,2.5,0.5625,20,252.18799999999996,3
9861,C1CC1NC(=O)/C=C/c2ccc(cc2)-c3ccccc3,AH-487/37011060nan,<rdkit.Chem.rdchem.Mol object at 0x143b50740>,0,3.645400000000002,263.34000000000003,1,1,2,4,29.1,82.07670000000003,609.626298931711,1.6630989655683224,0.95,1.6,2.25,0.16666666666666666,20,246.20399999999995,3
9862,C1CC1Cc(c(n2)COC)c(O)nc2-c3ncccc3,RJF1816.0,<rdkit.Chem.rdchem.Mol object at 0x143b507b0>,0,2.3431000000000006,271.32,1,5,2,5,68.13,74.06880000000002,597.5676630591362,2.0019984222496703,1.3,2.15,2.8,0.4,20,254.18399999999997,3
9863,C1CC1Cc(c(n2)CCC)c(O)nc2-c3ncccc3,RJF1809.0,<rdkit.Chem.rdchem.Mol object at 0x143b50820>,0,3.1492000000000013,269.348,1,4,2,5,58.900000000000006,77.35080000000004,594.1710219932639,2.0019984222496703,1.25,2.1,2.75,0.4375,20,250.19599999999997,3
9864,c1cc(Cl)ccc1Oc(c2[*](=O)O)ccc(c2)C(=O)NC(=S)NCC3CC3,SPB1665.0,<rdkit.Chem.rdchem.Mol object at 0x143b50890>,0,2.6454000000000004,392.86400000000015,3,4,2,6,87.66,101.29820000000002,887.4304034203925,1.7144261496761082,1.3076923076923077,2.0384615384615383,2.6923076923076925,0.2222222222222222,26,375.72800000000007,3
9865,C1N=NN=[N+]1c(cc2)ccc2S(=O)(=O)N3C[C@@H](CCC3)C(=O)NCC4CC4,ASN5990761.0,<rdkit.Chem.rdchem.Mol object at 0x143b50900>,0,2.048,391.47700000000026,1,6,1,6,106.57,95.72990000000006,876.4347473770044,1.4284295359715222,1.2222222222222223,2.0,2.6666666666666665,0.5882352941176471,27,368.2930000000002,4
9866,S1CCN=C1NCC2CC2,S10473.0,<rdkit.Chem.rdchem.Mol object at 0x143b50970>,0,1.0888,156.25399999999996,1,3,0,2,24.39,45.48670000000003,151.68509654639365,1.6780548674742828,1.6,2.5,3.1,0.8571428571428571,10,144.158,2
9867,O=S1(=O)CCN(CC1)CC2CC2,11P-608nan,<rdkit.Chem.rdchem.Mol object at 0x143b509e0>,0,0.12680000000000002,189.27999999999997,0,3,0,2,37.38,47.817800000000034,242.2314256438797,1.808064587427502,1.1666666666666667,1.75,2.25,1.0,12,174.15999999999997,2
9868,O=[*](O)c1ccc(cc1)N/N=C(C)/C2CC2,AG-690/10385055nan,<rdkit.Chem.rdchem.Mol object at 0x143b50a50>,0,1.3832,206.24499999999995,2,3,1,4,61.69,58.43700000000003,424.11563246615225,1.9903989352336449,1.5333333333333334,2.2,2.7333333333333334,0.36363636363636365,15,192.13299999999995,2
9869,FC(F)(F)C1=N[N+](=C(C1)C2CC2)CC(=O)Nc3c(OC)cccc3,AK-968/41922926nan,<rdkit.Chem.rdchem.Mol object at 0x143b50ac0>,0,2.8192000000000013,340.32500000000005,1,3,1,5,53.7,82.58910000000003,721.5229749589407,1.7396858118518155,1.375,2.0833333333333335,2.7083333333333335,0.4375,24,323.18900000000014,3
9870,C1CC1C(=O)\N=C(N)\Nc(n2)oc(c23)cccc3,8009-9807nan,<rdkit.Chem.rdchem.Mol object at 0x143b50b30>,0,1.4909999999999999,244.25400000000002,2,3,2,2,93.51,66.98510000000002,594.7940481157041,1.7640395554453518,1.4444444444444444,2.2222222222222223,2.9444444444444446,0.25,18,232.158,3
9871,c1nccnc1-c2sc(C)c(n2)OC(=O)C3CC3,3H-418Snan,<rdkit.Chem.rdchem.Mol object at 0x143b50ba0>,0,2.2239199999999997,261.306,0,6,2,3,64.97,66.23600000000002,578.2633883727531,1.838096688659997,1.4444444444444444,2.2777777777777777,2.9444444444444446,0.3333333333333333,18,250.21799999999996,3
9872,FC(F)(F)c1cnc(cc1)Oc2c(Cl)cc(cc2)NC(=O)C3CC3,5M-010nan,<rdkit.Chem.rdchem.Mol object at 0x143b50c10>,0,4.894600000000001,356.7310000000001,1,3,2,4,51.22,82.11870000000002,758.9081069092183,1.6924150201454122,1.25,2.0,2.5416666666666665,0.25,24,344.6350000000001,3
9873,n1cccc(c12)nc(s2)-c3cc(c(C)cc3)NC(=O)C4CC4,E153-0470nan,<rdkit.Chem.rdchem.Mol object at 0x143b50c80>,0,4.015220000000003,309.3940000000001,1,4,3,3,54.88,88.94170000000004,834.2214833751168,1.7002208266031806,1.3181818181818181,2.1818181818181817,2.9545454545454546,0.23529411764705882,22,294.27400000000006,4
9874,n1snc(c12)ccc(c2)NC(=O)C3CC3,4885-2108nan,<rdkit.Chem.rdchem.Mol object at 0x143b50cf0>,0,2.0397999999999996,219.26899999999998,1,4,2,2,54.88,58.76870000000002,518.1167873802664,1.8638900306545894,1.3333333333333333,2.1333333333333333,2.933333333333333,0.3,15,210.19699999999997,3
9875,O=[*](O)c1c(Cl)ccc(c1)NC(=O)C2CC2,6967217nan,<rdkit.Chem.rdchem.Mol object at 0x143b50d60>,0,1.1873,227.64699999999996,2,2,1,3,66.4,55.34500000000002,459.37740591912296,2.1777559940748774,1.6,2.3333333333333335,2.933333333333333,0.3,15,217.56699999999998,2
9876,C1CC1C(=O)Nc(n2)[nH]c(=O)c(c23)CCCC3,3N-340Snan,<rdkit.Chem.rdchem.Mol object at 0x143b50dd0>,0,0.9972,233.27099999999993,2,3,1,2,74.85,62.853400000000015,516.9722932109412,1.8719676272263013,1.2941176470588236,2.0588235294117645,2.823529411764706,0.5833333333333334,17,218.15099999999998,3
9877,CSc1sc(nn1)NC(=O)C2CC2,AN-652/42205135nan,<rdkit.Chem.rdchem.Mol object at 0x143b50e40>,0,1.6084999999999998,215.303,1,5,1,3,54.88,53.043700000000015,321.2924857055691,1.9586104331641372,1.6153846153846154,2.3846153846153846,2.923076923076923,0.5714285714285714,13,206.231,2
9878,Clc1cc(Cl)cc(c1)NC(=O)C2CC2,7182351nan,<rdkit.Chem.rdchem.Mol object at 0x143b50eb0>,0,3.3419000000000008,230.094,1,1,1,2,29.1,57.815700000000014,354.1347896528214,2.1091307116918543,1.2142857142857142,1.7857142857142858,2.2857142857142856,0.3,14,221.02199999999996,2
9879,C[N+]=1C(C)C=c(c12)cc(cc2)CNC(=O)C3CC3,C545-0110nan,<rdkit.Chem.rdchem.Mol object at 0x143b50f20>,0,0.016299999999999537,243.32999999999996,1,1,1,3,32.11,71.35070000000003,613.8710392760368,1.7778895891578228,1.4444444444444444,2.2222222222222223,2.9444444444444446,0.4666666666666667,18,224.17799999999994,3
9880,C1CC1C(=O)NCc2cnccc2,AK-968/12715808nan,<rdkit.Chem.rdchem.Mol object at 0x143b50f90>,0,1.1078000000000001,176.219,1,2,1,3,41.99,48.807700000000025,293.05287234873583,1.8182927956459667,1.6153846153846154,2.4615384615384617,3.076923076923077,0.4,13,164.12299999999996,2
9881,c1ccoc1CSCCNC(=O)C2CC2,KM10377.0,<rdkit.Chem.rdchem.Mol object at 0x143b51000>,0,2.0389999999999997,225.313,1,3,1,6,42.24,60.60370000000003,306.39763995758256,1.4964102393077634,1.6,2.466666666666667,3.1333333333333333,0.5454545454545454,15,210.19299999999998,2
9882,c1cccc(c1Cl)NC(=S)N2CCC(CC2)NC(=O)C3CC3,ASN6237120.0,<rdkit.Chem.rdchem.Mol object at 0x143b51070>,0,3.027400000000001,337.8760000000001,2,2,1,3,44.37,93.13440000000003,568.2642755517319,1.4699191391834912,1.1818181818181819,1.8636363636363635,2.5,0.5,22,317.7160000000001,3
9883,C1CC1C(=O)CSc2n[nH]c(n23)[n+](cn3)N,5906881nan,<rdkit.Chem.rdchem.Mol object at 0x143b510e0>,0,-0.8700999999999999,239.28400000000002,2,6,2,4,92.95,56.1381,541.7069747650858,1.7543901931168127,1.75,2.5625,3.3125,0.5,16,228.196,3
9884,c1cccc(c12)sc(n2)SCC(=O)C3CC3,5925927nan,<rdkit.Chem.rdchem.Mol object at 0x143b51150>,0,3.3675000000000015,249.35999999999996,0,4,2,4,29.96,68.07500000000002,497.5532115425812,1.7106214949398877,1.4375,2.25,3.0,0.3333333333333333,16,238.27199999999996,3
9885,Brc1ccc(cc1)C[N+]=2CC(C(=O)C3CC3)=c(c24)cccc4,7861003nan,<rdkit.Chem.rdchem.Mol object at 0x143b511c0>,0,2.2837999999999994,355.2550000000001,0,1,2,4,20.08,90.78100000000002,863.0533510982857,1.7502989398829345,1.0909090909090908,1.8181818181818181,2.5454545454545454,0.2631578947368421,22,338.1190000000001,4
9886,c1cccc(c12)=C(C(=O)C3CC3)C[N+]=2CC(=O)NCc(c4)ccc(c45)OCO5,7760420nan,<rdkit.Chem.rdchem.Mol object at 0x143b51230>,0,0.3661999999999997,377.42000000000013,1,4,2,6,67.64,102.21370000000003,1101.7601057649513,1.2967968523186943,1.0714285714285714,1.8928571428571428,2.75,0.3181818181818182,28,356.2520000000001,5
9887,C1CCCN1C(=O)C[N+]=2CC(C(=O)C3CC3)=c(c24)cccc4,6655-0375nan,<rdkit.Chem.rdchem.Mol object at 0x143b512a0>,0,-0.056499999999998884,297.37799999999993,0,2,1,4,40.39,83.61600000000004,755.5369895212489,1.662344113634412,1.1363636363636365,1.8636363636363635,2.590909090909091,0.5,22,276.21,4
9888,O=[*](O)c1c(Cl)cc(Cl)c(c1)C2=N[NH+]=CC2,5567541nan,<rdkit.Chem.rdchem.Mol object at 0x143b51310>,0,-0.24859999999999993,246.073,2,2,1,2,63.629999999999995,57.18200000000001,528.4854249096854,2.5342184029938744,1.4666666666666666,2.2666666666666666,2.8666666666666667,0.1111111111111111,15,239.01699999999997,2
9889,c1cc(OC)c(OC)cc1-c(c2Cl)n(-c3ccccc3)c(=O)c(n2)Nc(c4)ccc(c45)[N+](C)=CC5,AO-638/42109124nan,<rdkit.Chem.rdchem.Mol object at 0x143b51380>,0,5.214400000000005,487.9670000000002,1,6,4,6,68.39,138.72109999999995,1513.3466171372024,1.659663130152864,1.0,1.7714285714285714,2.5142857142857142,0.14814814814814814,35,463.7750000000003,5
9890,C[N+]1=NC(C)=C(C1C)NC(=O)C2=[N+](C)N=CC2,1647-3022nan,<rdkit.Chem.rdchem.Mol object at 0x143b513f0>,0,0.3034999999999997,235.29099999999997,1,3,0,2,59.839999999999996,63.21750000000002,497.99117997905387,2.11898121782753,1.5294117647058822,2.235294117647059,2.7058823529411766,0.5454545454545454,17,218.15499999999997,2
9891,C1C=NC=[N+]1c2ccc(cc2)C(O)c3ccc(cc3)[N+]4=CN=CC4,7B-034nan,<rdkit.Chem.rdchem.Mol object at 0x143b51460>,0,2.2817,318.38000000000005,1,3,2,4,50.97,95.63260000000004,787.7447305099001,1.511787543854756,0.7083333333333334,1.125,1.4583333333333333,0.15789473684210525,24,300.236,4
9892,c1c(Cl)ccc(c1Cl)OC[C@H](O)C[N+]2=CN=CC2,6865961nan,<rdkit.Chem.rdchem.Mol object at 0x143b514d0>,0,1.8582999999999996,288.154,1,3,1,5,44.83,72.51420000000002,488.9657964298745,1.829643271771287,1.4444444444444444,2.2777777777777777,2.9444444444444446,0.3333333333333333,18,275.05,2
9893,C1C=NC=[N+]1CCOc2c(C)cccc2C,5474130nan,<rdkit.Chem.rdchem.Mol object at 0x143b51540>,0,1.8074400000000002,217.292,0,2,1,4,24.6,65.96140000000003,415.308776433165,1.8944947226526145,1.3125,2.0625,2.6875,0.38461538461538464,16,200.15599999999995,2
9894,C1C=NC=[N+]1CCCn(c(=O)c(c23)cccc3)c(n2)CN(C4=O)C(=O)c(c45)cccc5,6054348nan,<rdkit.Chem.rdchem.Mol object at 0x143b515b0>,0,1.708,414.4450000000002,0,6,3,6,87.63999999999999,115.81640000000004,1303.5365192247605,1.487806103026245,0.9354838709677419,1.6451612903225807,2.3548387096774195,0.21739130434782608,31,394.2850000000002,5
